session_id,achieved_delay_bound,data_transfer_cost,interDC_cost_ratio,num_chosen_DCs,alg_running_time
1,219,3.696,0.0800866,4,0
2,225,5.11,0.0956556,4,2
3,194,3.895,0.0807189,4,1
4,217,3.895,0.0807189,4,3
5,202,3.864,0.0973085,4,3
6,244,3.323,0.0548902,4,3
7,205,4.171,0.0935987,4,0
8,245,3.44,0.0697674,4,1
9,233,4.96,0.112903,4,1
10,239,4.96,0.104839,4,4
11,223,3.864,0.0838509,4,3
12,203,4.122,0.0826783,4,2
13,234,4.307,0.094358,4,3
14,258,4.336,0.100554,4,2
15,262,3.656,0.0842451,4,4
16,229,4.446,0.0910481,4,2
17,219,3.872,0.0826446,4,2
18,225,3.987,0.0668172,4,2
19,215,4.634,0.0977126,4,3
20,254,5.572,0.102225,4,3
21,210,4.272,0.100187,4,1
22,216,4.27,0.0910539,4,2
23,196,4.27,0.0910539,4,2
24,225,4.057,0.0767069,4,2
25,229,4.784,0.09699,4,0
26,220,3.638,0.0650907,4,1
27,199,4.201,0.0759819,4,2
28,204,4.142,0.0871077,4,4
29,216,3.323,0.0548902,4,2
30,205,3.944,0.0922921,4,1
31,217,4.023,0.0851106,4,2
32,260,3.68,0.076087,4,2
33,216,3.994,0.0783175,4,3
34,260,4.608,0.105035,4,2
35,249,4.449,0.07804,4,1
36,226,4.268,0.100281,4,4
37,205,3.744,0.0779915,4,1
38,199,4.151,0.0892315,4,2
39,273,4.056,0.0976331,4,2
40,218,4.292,0.0866729,4,1
41,193,3.52,0.0681818,4,2
42,202,3.898,0.0771678,4,3
43,210,4.279,0.0931059,4,1
44,203,4.378,0.090635,4,1
45,253,3.384,0.0673759,4,0
46,268,3.856,0.0798755,4,0
47,218,3.736,0.0792291,4,3
48,211,3.895,0.0807189,4,3
49,246,3.448,0.0777262,4,1
50,261,4.024,0.0805169,4,1
51,245,3.759,0.0687417,4,1
52,202,3.944,0.0922921,4,0
53,248,3.684,0.0933768,4,0
54,224,4.891,0.100266,4,1
55,214,4.12,0.092233,4,1
56,211,4.023,0.0851106,4,3
57,203,3.48,0.0804598,4,0
58,223,3.184,0.0577889,4,2
59,204,3.532,0.0656852,4,0
60,241,4.024,0.0805169,4,2
61,211,4.043,0.0896364,4,1
62,227,3.92,0.1,4,2
63,246,3.596,0.0878754,4,2
64,261,3.448,0.0777262,4,1
65,236,3.656,0.0809628,4,2
66,223,3.638,0.0650907,4,4
67,231,3.987,0.0668172,4,2
68,218,4.148,0.0954677,4,4
69,191,3.863,0.0834585,4,1
70,242,4.812,0.106401,4,2
71,255,4.272,0.082397,4,2
72,244,4.319,0.0731651,4,2
73,230,3.824,0.084728,4,4
74,235,4.052,0.0918065,4,1
75,201,3.767,0.0792142,4,2
76,286,4.966,0.103262,4,3
77,189,4.024,0.0805169,4,0
78,238,3.515,0.0655477,4,1
79,285,4.023,0.0851106,4,4
80,201,3.972,0.0936556,4,2
81,221,3.244,0.0628853,4,2
82,208,4.328,0.103512,4,2
83,213,4.862,0.0947758,4,2
84,252,3.707,0.071864,4,2
85,268,3.55,0.0588169,4,1
86,242,3.488,0.0768349,4,0
87,263,4.073,0.0714952,4,1
88,241,3.987,0.0668172,4,3
89,214,3.42,0.0760234,4,1
90,240,3.611,0.0582664,4,3
91,214,4.742,0.0971742,4,2
92,217,3.994,0.0783175,4,3
93,219,3.848,0.0696466,4,2
94,223,4.378,0.090635,4,1
95,228,3.592,0.0824053,4,3
96,217,4.398,0.0947704,4,2
97,261,3.867,0.0688906,4,3
98,250,3.638,0.0650907,4,4
99,245,4.379,0.0864124,4,2
100,188,4.043,0.0896364,4,2
101,237,4.2,0.1,4,0
102,245,3.472,0.0737327,4,2
103,231,4.232,0.0926276,4,1
104,204,3.68,0.076087,4,2
105,205,3.908,0.073695,4,1
106,245,3.304,0.0677966,4,3
107,229,3.892,0.0873587,4,1
108,209,4.046,0.0862086,4,2
109,218,3.924,0.0876656,4,7
110,234,4.616,0.110919,4,2
111,270,5.008,0.109425,4,3
112,234,4.627,0.0878323,4,2
113,200,3.596,0.0878754,4,4
114,260,3.912,0.0899796,4,1
115,238,4.504,0.10302,4,3
116,263,4.268,0.0809747,4,1
117,239,3.648,0.0734649,4,0
118,214,3.987,0.0668172,4,2
119,253,4.094,0.0715193,4,1
120,211,4.122,0.0826783,4,0
121,278,4.832,0.110099,4,3
122,239,3.638,0.0650907,4,0
123,263,4.987,0.109565,4,4
124,212,3.411,0.0616828,4,1
125,234,4.192,0.0935115,4,0
126,244,4.064,0.0905512,4,0
127,259,3.824,0.084728,4,1
128,245,3.726,0.0710682,4,3
129,217,3.747,0.0710969,4,4
130,205,3.875,0.0759742,4,1
131,196,4.27,0.0910539,4,1
132,238,3.974,0.0736789,4,1
133,205,4.08,0.0931373,4,2
134,208,4.096,0.0908203,4,2
135,261,3.732,0.0857449,4,1
136,223,3.863,0.0834585,4,3
137,213,3.806,0.0695744,4,1
138,247,3.464,0.0750577,4,1
139,219,3.723,0.0801504,4,2
140,262,4.784,0.09699,4,1
141,239,4.238,0.0936291,4,3
142,230,4.316,0.105653,4,2
143,250,3.608,0.0742794,4,1
144,263,3.448,0.0777262,4,2
145,227,4.088,0.0841487,4,1
146,214,4.582,0.0935836,4,2
147,207,3.608,0.0742794,4,1
148,217,4.029,0.0752544,4,4
149,262,4.528,0.090106,4,2
150,240,3.568,0.0784753,4,1
151,195,4.171,0.0935987,4,2
152,223,3.619,0.0691904,4,2
153,232,3.392,0.0625,4,1
154,225,3.707,0.0751012,4,1
155,235,3.824,0.084728,4,3
156,250,3.656,0.0809628,4,2
157,218,3.824,0.084728,4,3
158,220,4.378,0.090635,4,3
159,221,4.448,0.0848921,4,3
160,235,3.959,0.0874968,4,2
161,245,3.838,0.0616988,4,1
162,226,3.803,0.0795162,4,1
163,217,4.238,0.0936291,4,4
164,246,5.255,0.097431,4,1
165,240,4.032,0.0873016,4,3
166,327,4.742,0.0971742,4,2
167,235,5.007,0.0902736,4,2
168,242,4.388,0.0929809,4,2
169,204,3.696,0.0800866,4,2
170,238,3.611,0.0704514,4,6
171,302,4.98307,0.0766329,3,1
172,273,3.48,0.0804598,4,0
173,244,4.535,0.100198,4,2
174,223,3.696,0.0800866,4,2
175,209,3.875,0.0759742,4,2
176,253,3.462,0.0522241,4,2
177,229,3.36,0.0714286,4,2
178,233,3.648,0.0734649,4,2
179,206,4.378,0.090635,4,1
180,251,3.88,0.0917526,4,1
181,203,3.895,0.0807189,4,2
182,271,4.248,0.0960452,4,5
183,251,3.684,0.0933768,4,1
184,215,3.332,0.0696279,4,1
185,252,4.064,0.0925197,4,2
186,253,5.403,0.0883953,4,3
187,210,3.971,0.0801813,4,2
188,266,4.504,0.10302,4,2
189,220,4.336,0.100554,4,4
190,218,4.336,0.100554,4,15
191,226,3.456,0.0763889,4,0
192,214,3.987,0.0668172,4,1
193,201,4.25,0.0867765,4,1
194,236,3.616,0.0730088,4,4
195,212,3.895,0.0807189,4,2
196,228,4.304,0.100372,4,2
197,308,4.576,0.104895,4,1
198,237,4.478,0.0841447,4,1
199,222,4.457,0.0841822,4,1
200,241,4.664,0.0994854,4,2
201,230,4.504,0.111901,4,2
202,240,4.016,0.0926295,4,2
203,208,4.122,0.0826783,4,5
204,223,3.36,0.0714286,4,2
205,214,3.672,0.0697168,4,2
206,205,3.747,0.0710969,4,1
207,252,4.475,0.0970726,4,3
208,204,4.122,0.0826783,4,1
209,220,3.987,0.0668172,4,3
210,214,3.568,0.0784753,4,2
211,224,3.843,0.075566,4,1
212,250,3.968,0.0866935,4,2
213,214,3.974,0.0736789,4,1
214,247,3.744,0.0865385,4,1
215,211,4.023,0.0851106,4,1
216,248,4.259,0.0888471,4,1
217,221,4.08,0.0931373,4,0
218,230,3.846,0.0688508,4,5
219,213,3.608,0.0742794,4,2
220,201,4.122,0.0826783,4,1
221,213,4.446,0.0910481,4,2
222,243,3.54,0.0734463,4,1
223,234,3.758,0.0736562,4,1
224,261,4.968,0.110306,4,2
225,223,3.488,0.0676606,4,3
226,245,4.352,0.0983456,4,2
227,212,4.635,0.0937217,4,2
228,236,4.526,0.0982766,4,2
229,209,3.54,0.0734463,4,0
230,204,3.875,0.0759742,4,1
231,218,3.56,0.0786517,4,1
232,251,4.08,0.0931373,4,2
233,206,4.171,0.0935987,4,2
234,260,4.024,0.0805169,4,1
235,227,4.27,0.0910539,4,3
236,230,4.032,0.0972222,4,3
237,218,4.18,0.0956938,4,1
238,186,4.489,0.0871464,4,2
239,255,4.24,0.0849057,4,0
240,258,3.36,0.0714286,4,1
241,210,4.023,0.0851106,4,2
242,265,5.604,0.104497,4,2
243,201,3.898,0.0771678,4,3
244,206,3.864,0.0838509,4,3
245,207,3.61,0.0633795,4,2
246,225,3.994,0.081322,4,3
247,206,3.224,0.057072,4,0
248,227,4.704,0.0896259,4,1
249,223,3.82,0.0910995,4,4
250,203,4.25,0.0867765,4,1
251,216,4.308,0.09935,4,1
252,211,4.161,0.0795963,4,1
253,203,4.25,0.0867765,4,1
254,268,3.952,0.0890688,4,0
255,221,3.776,0.0783898,4,2
256,216,4.072,0.0962672,4,1
257,202,3.688,0.0835141,4,1
258,252,4.102,0.0782058,4,3
259,241,4.475,0.0970726,4,4
260,201,4.052,0.0918065,4,1
261,206,4.535,0.100198,4,3
262,195,3.384,0.0673759,4,1
263,182,4.713,0.0914916,4,2
264,231,4.122,0.0826783,4,3
265,242,4.436,0.102795,4,1
266,235,3.907,0.0794471,4,4
267,240,3.68,0.0880435,4,2
268,220,4.122,0.0826783,4,2
269,317,4.358,0.0864617,4,3
270,244,3.924,0.0876656,4,0
271,259,4.964,0.0889605,4,3
272,227,3.559,0.0726047,4,1
273,207,4.292,0.0866729,4,1
274,217,4.023,0.0851106,4,3
275,266,4.512,0.10195,4,3
276,222,4.358,0.0864617,4,2
277,219,4.496,0.0898577,4,3
278,212,3.846,0.0719709,4,3
279,218,3.42,0.0760234,4,2
280,219,4.371,0.0801647,4,3
281,228,4.555,0.104149,4,4
282,250,4.515,0.0962126,4,2
283,227,5.01,0.0851098,4,1
284,212,4.44,0.0945946,4,2
285,212,3.915,0.0854151,4,3
286,206,3.767,0.0792142,4,1
287,198,4.151,0.0892315,4,1
288,218,3.939,0.0798172,4,1
289,205,4.23,0.0824586,4,3
290,222,4.477,0.0882734,4,3
291,205,4.25,0.0867765,4,1
292,256,3.915,0.0884802,4,0
293,230,4.102,0.0782058,4,2
294,212,3.864,0.0838509,4,1
295,273,4.172,0.0891659,4,2
296,201,3.736,0.0792291,4,1
297,242,3.656,0.0809628,4,1
298,260,3.699,0.0644499,4,1
299,250,3.44,0.0697674,4,2
300,242,3.488,0.0768349,4,4
301,258,3.624,0.089404,4,1
302,259,3.568,0.0751121,4,3
303,224,4.065,0.075572,4,3
304,189,4.151,0.0892315,4,2
305,207,4.023,0.0851106,4,2
306,219,3.56,0.0674157,4,1
307,232,3.42,0.0760234,4,1
308,249,3.36,0.0714286,4,2
309,230,3.36,0.0714286,4,3
310,211,3.648,0.0855263,4,10
311,246,3.559,0.0726047,4,4
312,208,3.875,0.0759742,4,1
313,220,4.043,0.0896364,4,2
314,214,3.54,0.0734463,4,1
315,209,4.398,0.0947704,4,3
316,226,4.428,0.0966576,4,1
317,194,3.699,0.076345,4,0
318,203,4.625,0.095827,4,3
319,235,4.553,0.0876785,4,3
320,220,4.407,0.0967552,4,2
321,198,3.875,0.0759742,4,1
322,208,4.128,0.0910853,4,2
323,193,4.448,0.0848921,4,3
324,209,4.142,0.0871077,4,1
325,207,3.904,0.0932377,4,1
326,245,4.7492,0.0559252,3,2
327,203,3.895,0.0807189,4,3
328,253,4.319,0.0731651,4,3
329,233,3.619,0.0691904,4,1
330,212,3.568,0.0863229,4,3
331,217,4.526,0.0982766,4,2
332,247,5.575,0.0842332,4,1
333,251,3.648,0.0855263,4,1
334,189,4.25,0.0867765,4,1
335,250,3.42,0.0760234,4,1
336,229,3.892,0.0873587,4,4
337,203,3.767,0.0792142,4,1
338,215,4.25,0.0867765,4,3
339,239,3.587,0.0742682,4,2
340,254,3.472,0.0610599,4,3
341,245,3.448,0.0777262,4,1
342,223,3.523,0.0642634,4,2
343,218,3.88,0.0917526,4,3
344,240,4.123,0.0781955,4,1
345,221,3.712,0.0775862,4,3
346,214,3.934,0.0774784,4,3
347,264,3.865,0.0680983,4,4
348,242,5.325,0.0902911,4,1
349,264,3.736,0.0792291,4,3
350,205,3.672,0.0697168,4,3
351,204,4.568,0.0980736,4,1
352,248,4.022,0.0827449,4,6
353,203,3.908,0.0962129,4,1
354,283,4.384,0.0985401,4,3
355,192,4.448,0.0848921,4,4
356,178,3.994,0.0783175,4,1
357,248,3.48,0.0804598,4,2
358,238,4.336,0.100554,4,1
359,264,3.838,0.0616988,4,0
360,222,4.238,0.0936291,4,4
361,240,3.846,0.0792512,4,6
362,228,4.168,0.0978887,4,2
363,259,3.744,0.0779915,4,1
364,237,3.411,0.0616828,4,2
365,225,4.862,0.0947758,4,0
366,198,4.171,0.0935987,4,2
367,234,4.044,0.0850643,4,1
368,208,3.974,0.0736789,4,1
369,266,5.019,0.103288,4,3
370,266,4.754,0.0804375,4,2
371,224,3.55,0.0588169,4,3
372,205,3.924,0.0876656,4,0
373,236,3.715,0.0738627,4,0
374,244,4.3,0.0930233,4,2
375,264,4.64,0.105172,4,1
376,236,3.846,0.0688508,4,2
377,204,4.171,0.0935987,4,1
378,210,3.499,0.0681338,4,1
379,230,3.865,0.0680983,4,5
380,243,3.816,0.0880503,4,3
381,210,4.833,0.0892199,4,1
382,273,4.664,0.0994854,4,2
383,258,4.575,0.0813115,4,4
384,209,4.064,0.0905512,4,3
385,260,3.912,0.0899796,4,1
386,222,4.171,0.0935987,4,1
387,247,3.76,0.0638298,4,1
388,245,3.576,0.082774,4,1
389,205,3.875,0.0759742,4,2
390,195,3.832,0.091858,4,1
391,207,4.044,0.0850643,4,1
392,212,4.043,0.0896364,4,1
393,213,4.398,0.0947704,4,2
394,242,3.846,0.0719709,4,2
395,229,3.726,0.0710682,4,3
396,209,3.638,0.0650907,4,1
397,246,3.995,0.0736921,4,1
398,233,3.559,0.0726047,4,1
399,262,4.416,0.0987319,4,1
400,216,4.04,0.0960396,4,1
401,279,3.824,0.084728,4,3
402,260,4.712,0.104414,4,3
403,238,4.782,0.104726,4,3
404,216,4.28,0.088785,4,1
405,220,3.994,0.0783175,4,2
406,230,3.638,0.0650907,4,4
407,216,3.994,0.081322,4,3
408,212,3.383,0.0598286,4,3
409,204,4.506,0.0942743,4,2
410,216,4.694,0.0879421,4,1
411,213,4.125,0.0793212,4,2
412,213,3.323,0.0548902,4,2
413,214,4.192,0.0935115,4,0
414,225,3.987,0.0668172,4,1
415,230,3.744,0.0865385,4,1
416,223,3.672,0.0784314,4,2
417,221,3.42,0.0760234,4,1
418,237,4.065,0.0647478,4,2
419,204,4.043,0.0896364,4,1
420,206,4.25,0.0867765,4,2
421,212,4.326,0.0861766,4,4
422,213,4.172,0.0891659,4,0
423,195,3.875,0.0759742,4,1
424,233,4.123,0.0781955,4,1
425,202,3.584,0.0725446,4,1
426,214,4.056,0.0828402,4,1
427,239,4.023,0.0851106,4,5
428,225,4.151,0.0892315,4,2
429,221,4.084,0.0842311,4,3
430,219,4.18,0.0956938,4,1
431,234,4.934,0.103121,4,2
432,255,3.896,0.0759754,4,1
433,231,3.64,0.0868132,4,3
434,211,3.688,0.0835141,4,0
435,183,4.022,0.0827449,4,1
436,247,5.118,0.100977,4,2
437,252,5.209,0.0935304,4,4
438,188,4.29,0.0980886,4,1
439,210,3.55,0.0588169,4,2
440,237,4.378,0.090635,4,2
441,208,3.994,0.0783175,4,1
442,268,3.68,0.076087,4,0
443,211,3.994,0.0783175,4,1
444,208,3.747,0.0710969,4,3
445,250,4.504,0.10302,4,5
446,216,4.654,0.10159,4,2
447,246,3.451,0.0609678,4,4
448,260,4.032,0.0873016,4,1
449,227,3.462,0.0522241,4,0
450,235,4.872,0.100985,4,2
451,232,4.526,0.0982766,4,4
452,226,3.323,0.0548902,4,4
453,223,3.55,0.0588169,4,0
454,248,3.532,0.0656852,4,1
455,219,4.545,0.0887129,4,2
456,237,3.936,0.0752033,4,1
457,199,3.944,0.0922921,4,0
458,227,5.366,0.101528,4,3
459,243,3.824,0.084728,4,0
460,222,3.898,0.0771678,4,3
461,218,4.25,0.0867765,4,2
462,251,4.18,0.0759809,4,1
463,220,3.296,0.0606796,4,1
464,247,5.01,0.0851098,4,1
465,220,4.135,0.0760339,4,3
466,239,4.384,0.0985401,4,1
467,225,4.323,0.0921582,4,0
468,206,3.56,0.0797753,4,2
469,275,4.276,0.0991581,4,1
470,226,4.179,0.090548,4,3
471,223,3.952,0.0890688,4,1
472,253,4.283,0.0846136,4,1
473,203,4.279,0.0931059,4,2
474,222,4.172,0.0694151,4,3
475,231,3.323,0.0548902,4,1
476,233,4.4,0.0863636,4,2
477,204,3.668,0.0785169,4,1
478,204,3.472,0.0737327,4,2
479,219,3.444,0.0720093,4,1
480,232,4.299,0.097325,4,1
481,227,4.634,0.0977126,4,3
482,284,3.596,0.0878754,4,2
483,223,3.411,0.0616828,4,3
484,261,4.08,0.0931373,4,0
485,204,4.129,0.0840882,4,3
486,233,3.411,0.0616828,4,1
487,226,5.281,0.107404,4,2
488,244,3.323,0.0548902,4,2
489,221,4.328,0.103512,4,1
490,242,4.922,0.0809427,4,3
491,210,4.378,0.090635,4,2
492,220,4.921,0.0892502,4,3
493,186,3.332,0.0696279,4,1
494,217,4.456,0.106822,4,2
495,192,3.99,0.0874185,4,1
496,243,3.832,0.091858,4,3
497,208,4.107,0.0960312,4,1
498,277,3.768,0.0711253,4,1
